00000A, "Omron Tateisi Electronics CO.", "SCADA_VENDOR", "3"
0050F0, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0050FF, "Hakko Electronics CO., Ltd.", "SCADA_VENDOR", "3"
006009, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00602F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00603E, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
006041, "Yokogawa Electric Corporation", "SCADA_VENDOR", "3"
006047, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00605C, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
006070, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
006078, "Power Measurement Ltd.", "SCADA_VENDOR", "5"
006083, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0060B2, "Process Control Corp.", "SCADA_VENDOR", "3"
0060E5, "Fuji Automation CO., Ltd.", "SCADA_VENDOR", "2"
006440, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
008074, "Fisher Controls", "SCADA_VENDOR", "3"
008094, "Alfa Laval Automation AB", "SCADA_VENDOR", "3"
0080A3, "Lantronix", "SCADA_VENDOR", "3"
00900C, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
009021, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00902B, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00904F, "ABB Power T&D Company, Inc.", "SCADA_VENDOR", "2"
00905F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
009068, "DVT Corp.", "SCADA_VENDOR", "3"
00906D, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00906F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
009086, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
009092, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0090A6, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0090AB, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0090B1, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0090BF, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0090D9, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0090DF, "Mitsubishi Chemical America, Inc.", "SCADA_VENDOR", "2"
0090E8, "Moxa Technologies Corp., Ltd.", "SCADA_VENDOR", "3"
0090F2, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00A03D, "Opto-22", "SCADA_VENDOR", "3"
00A045, "Phoenix Contact Gmbh & CO.", "SCADA_VENDOR", "3"
00A0ED, "Brooks Automation, Inc.", "SCADA_VENDOR", "3"
00B04A, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00B064, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00B08E, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00B0C2, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00B0D0, "Dell Computer Corp.", "PC_VENDOR", "5"
00C04E, "Comtrol Corportation", "SCADA_VENDOR", "3"
00C04F, "Dell Computer Corporation", "PC_VENDOR", "5"
00C0AF, "Teklogix Inc.", "SCADA_VENDOR", "3"
00C0CB, "Control Technology Corportation", "SCADA_VENDOR", "3"
00D006, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D024, "Cognex Corporation", "SCADA_VENDOR", "3"
00D026, "Hirschmann Austria Gmbh", "SCADA_VENDOR", "3"
00D027, "Applied Automation, Inc.", "SCADA_VENDOR", "2"
00D058, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D063, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D079, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D090, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D097, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D0AF, "Cutler-Hammer, Inc.", "SCADA_VENDOR", "3"
00D0BA, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D0BB, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D0BC, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D0C0, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D0D3, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D0E4, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00D0FF, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00DEFB, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E014, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E01E, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E034, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E04F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E067, "eac Automation-Consulting Gmbh", "SCADA_VENDOR", "3"
00E07E, "Walt Disney Imagineering", "SCADA_VENDOR", "2"
00E08F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E090, "Beckman LAB. Automation DIV.", "SCADA_VENDOR", "2"
00E0A1, "Hima Paul Hildebrandt Gmbh Co. KG", "SCADA_VENDOR", "3"
00E0A3, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E0B0, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E0C4, "Horner Electric, Inc.", "SCADA_VENDOR", "3"
00E0E4, "Fanuc Robotics North America, Inc.", "ROBOTICS", "3"
00E0F7, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E0F9, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
00E0FE, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
04C5A4, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
04DAD2, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
04FE7F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
080006, "Siemens AG", "SCADA_VENDOR", "5"
080017, "National Semiconductor", "SCADA_VENDOR", "3"
080070, "Mitsubishi Electric Corp.", "SCADA_VENDOR", "3"
081735, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
081FF3, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
088039, "Cisco SPVTG", "NETWORK_VENDOR", "5"
08CC68, "Cisco", "NETWORK_VENDOR", "5"
08D09F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0C2724, "Cisco", "NETWORK_VENDOR", "5"
0C6803, "Cisco", "NETWORK_VENDOR", "5"
0C8525, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
0CD996, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
1000E8, "National Semiconductor", "SCADA_VENDOR", "3"
105F49, "Cisco SPVTG", "NETWORK_VENDOR", "5"
108CCF, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
10BD18, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
10EA59, "Cisco SPVTG", "NETWORK_VENDOR", "5"
10F311, "Cisco", "NETWORK_VENDOR", "5"
14FEB5, "Dell Inc", "PC_VENDOR", "5"
180373, "Dell Inc", "PC_VENDOR", "5"
18339D, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
18550F, "Cisco SPVTG", "NETWORK_VENDOR", "5"
185933, "Cisco SPVTG", "NETWORK_VENDOR", "5"
18EF63, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
1C17D3, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
1CAA07, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
1CDF0F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
1CE6C7, "Cisco", "NETWORK_VENDOR", "5"
203706, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
203A07, "Cisco", "NETWORK_VENDOR", "5"
20AA4B, "Cisco-Linksys, LLC", "NETWORK_VENDOR", "5"
20BBC0, "Cisco", "NETWORK_VENDOR", "5"
2401C7, "Cisco", "NETWORK_VENDOR", "5"
24374C, "Cisco SPVTG", "NETWORK_VENDOR", "5"
24767D, "Cisco SPVTG", "NETWORK_VENDOR", "5"
24B657, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
24B6FD, "Dell Inc", "PC_VENDOR", "5"
2893FE, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
28940F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
2C36F8, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
2C3F38, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
2C542D, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
3037A6, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
30E4DB, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
30F70D, "Cisco Systems", "NETWORK_VENDOR", "5"
34A84E, "Cisco", "NETWORK_VENDOR", "5"
34BDC8, "Cisco Systems", "NETWORK_VENDOR", "5"
34BDFA, "Cisco SPVTG", "NETWORK_VENDOR", "5"
38C85C, "Cisco SPVTG", "NETWORK_VENDOR", "5"
3CCE73, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
3CDF1E, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
405539, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
40ECF8, "Siemens AG", "SCADA_VENDOR", "5"
40F4EC, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
4403A7, "Cisco", "NETWORK_VENDOR", "5"
442B03, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
445829, "Cisco SPVTG", "NETWORK_VENDOR", "5"
44ADD9, "Cisco", "NETWORK_VENDOR", "5"
44D3CA, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
44E08E, "Cisco SVTG", "NETWORK_VENDOR", "5"
44E4D9, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
484487, "Cisco SPVTG", "NETWORK_VENDOR", "5"
48F8B3, "Cisco-Linksys, LLC", "NETWORK_VENDOR", "5"
4C0082, "Cisco", "NETWORK_VENDOR", "5"
4C4E35, "Cisco", "NETWORK_VENDOR", "5"
500604, "Cisco", "NETWORK_VENDOR", "5"
503955, "Cisco SPVTG", "NETWORK_VENDOR", "5"
503DE5, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
5057A8, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
5475D0, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
54781A, "Cisco", "NETWORK_VENDOR", "5"
547FEE, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
54D46F, "Cisco SPVTG", "NETWORK_VENDOR", "5"
5835D9, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
586D8F, "Cisco-Linksys, LLC", "NETWORK_VENDOR", "5"
588D09, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
58971E, "Cisco", "NETWORK_VENDOR", "5"
58BC27, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
58BFEA, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
5C260A, "Dell Inc", "PC_VENDOR", "5"
5C5015, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
5CF9DD, "Dell Inc", "PC_VENDOR", "5"
602AD0, "Cisco SPVTG", "NETWORK_VENDOR", "5"
60735C, "Cisco", "NETWORK_VENDOR", "5"
6400F1, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
64168D, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
649EF3, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
64A0E7, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
64AE0C, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
64D814, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
64D989, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
687F74, "Cisco-Linksys, LLC", "NETWORK_VENDOR", "5"
6886A7, "Cisco", "NETWORK_VENDOR", "5"
68BC0C, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
68BDAB, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
68EE96, "Cisco SPVTG", "NETWORK_VENDOR", "5"
68EFBD, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
6C2056, "Cisco", "NETWORK_VENDOR", "5"
6C416A, "Cisco", "NETWORK_VENDOR", "5"
6C504D, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
6C9CED, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
70105C, "Cisco", "NETWORK_VENDOR", "5"
708105, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
70CA9B, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
70AD74, "Cisco", "NETWORK_VENDOR", "5"
74867A, "Dell Inc PCBA Test", "PC_VENDOR", "5"
782BCB, "Dell Inc", "PC_VENDOR", "5"
7845C4, "Dell Inc", "PC_VENDOR", "5"
789F87, "Siemens AG I IA PP PRM", "SCADA_VENDOR", "5"
7CB21B, "Cisco SPVTG", "NETWORK_VENDOR", "5"
842B2B, "Dell Inc", "PC_VENDOR", "5"
8478AC, "Cisco", "NETWORK_VENDOR", "5"
848F69, "Dell Inc", "PC_VENDOR", "5"
8843E1, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
884B39, "Siemens AG, Healthcare Sector", "SCADA_VENDOR", "5"
887556, "Cisco", "NETWORK_VENDOR", "5"
88F077, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
8C604F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
8CB64F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
90B11C, "Dell Inc", "PC_VENDOR", "5"
94B8C5, "RuggedCom", "NETWORK_VENDOR", "5"
98FC11, "Cisco-Linksys, LLC", "NETWORK_VENDOR", "5"
9C4E20, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
9CAFCA, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
A0CF5B, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
A41F72, "Dell Inc", "PC_VENDOR", "5"
A40CC3, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
A41875, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
A44C11, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
A45630, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
A4934C, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
A4A24A, "Cisco SPVTG", "NETWORK_VENDOR", "5"
A4BADB, "Dell Inc", "PC_VENDOR", "5"
A8B1D4, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
ACA016, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
ACF2C5, "Cisco", "NETWORK_VENDOR", "5"
B0FAEB, "Cisco", "NETWORK_VENDOR", "5"
B40832, "TC Communications", "SCADA_VENDOR", "5"
B41489, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
B4A4E3, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
B4E9B0, "Cisco", "NETWORK_VENDOR", "5"
B8621F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
B8AC6F, "Dell Inc", "PC_VENDOR", "5"
B8BEBF, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
B8CA3A, "Dell PCBA Test", "PC_VENDOR", "5"
BC1665, "Cisco", "NETWORK_VENDOR", "5"
BC305B, "Dell Inc", "PC_VENDOR", "5"
BCC810, "Cisco SPVTG", "NETWORK_VENDOR", "5"
C0626B, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
C0C1C0, "Cisco-Linksys, LLC", "NETWORK_VENDOR", "5"
C40ACB, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
C46413, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
C471FE, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
C47D4F, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
C81F66, "Dell Inc PCBA Test", "PC_VENDOR", "5"
C84C75, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
C89C1D, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
C8B373, "Cisco-Linksys, LLC", "NETWORK_VENDOR", "5"
C8D719, "Cisco Consumer Products, LLC", "NETWORK_VENDOR", "5"
C8F9F9, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
C8FB26, "Cisco SPVTG", "NETWORK_VENDOR", "5"
CC0DEC, "Cisco SPVTG", "NETWORK_VENDOR", "5"
CCD539, "Cisco", "NETWORK_VENDOR", "5"
CCEF48, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
D0574C, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
D067E5, "Dell Inc", "PC_VENDOR", "5"
D0C282, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
D0C789, "Cisco", "NETWORK_VENDOR", "5"
D0D0FD, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
D48CB5, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
D4A02A, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
D4AE52, "Dell Inc", "PC_VENDOR", "5"
D4BED9, "Dell Inc", "PC_VENDOR", "5"
D4D748, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
D824BD, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
D867D9, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
DC7B94, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
E02F6D, "Cisco", "NETWORK_VENDOR", "5"
E05FB9, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
E0DB55, "Dell Inc", "PC_VENDOR", "5"
E448C7, "Cisco SPVTG", "NETWORK_VENDOR", "5"
E49069, "Rockwell Automation", "SCADA_VENDOR", "5"
E4D3F1, "Cisco", "NETWORK_VENDOR", "5"
E80462, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
E84040, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
E8B748, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
E8BA70, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
EC3091, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
EC4476, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
ECC882, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
F01FAF, "Dell Inc PCBA Test", "PC_VENDOR", "5"
F02572, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
F02929, "Cisco", "NETWORK_VENDOR", "5"
F04DA2, "Dell Inc", "PC_VENDOR", "5"
F0F755, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
F41FC2, "Cisco", "NETWORK_VENDOR", "5"
F45433, "Rockwell Automation", "SCADA_VENDOR", "5"
F45FD4, "Cisco SPVTG", "NETWORK_VENDOR", "5"
F47F35, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
F4ACC1, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
F4EA67, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
F866F2, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
F872EA, "Cisco", "NETWORK_VENDOR", "5"
FC9947, "Cisco", "NETWORK_VENDOR", "5"
FCFBFB, "Cisco Systems, Inc.", "NETWORK_VENDOR", "5"
